,Date,FIPS,MMWR_week,Recip_County,Recip_State,Completeness_pct,Administered_Dose1_Recip,Administered_Dose1_Pop_Pct,Administered_Dose1_Recip_5Plus,Administered_Dose1_Recip_5PlusPop_Pct,Administered_Dose1_Recip_12Plus,Administered_Dose1_Recip_12PlusPop_Pct,Administered_Dose1_Recip_18Plus,Administered_Dose1_Recip_18PlusPop_Pct,Administered_Dose1_Recip_65Plus,Administered_Dose1_Recip_65PlusPop_Pct,Series_Complete_Yes,Series_Complete_Pop_Pct,Series_Complete_5Plus,Series_Complete_5PlusPop_Pct,Series_Complete_5to17,Series_Complete_5to17Pop_Pct,Series_Complete_12Plus,Series_Complete_12PlusPop_Pct,Series_Complete_18Plus,Series_Complete_18PlusPop_Pct,Series_Complete_65Plus,Series_Complete_65PlusPop_Pct,Booster_Doses,Booster_Doses_Vax_Pct,Booster_Doses_12Plus,Booster_Doses_12Plus_Vax_Pct,Booster_Doses_18Plus,Booster_Doses_18Plus_Vax_Pct,Booster_Doses_50Plus,Booster_Doses_50Plus_Vax_Pct,Booster_Doses_65Plus,Booster_Doses_65Plus_Vax_Pct,SVI_CTGY,Series_Complete_Pop_Pct_SVI,Series_Complete_5PlusPop_Pct_SVI,Series_Complete_5to17Pop_Pct_SVI,Series_Complete_12PlusPop_Pct_SVI,Series_Complete_18PlusPop_Pct_SVI,Series_Complete_65PlusPop_Pct_SVI,Metro_status,Series_Complete_Pop_Pct_UR_Equity,Series_Complete_5PlusPop_Pct_UR_Equity,Series_Complete_5to17Pop_Pct_UR_Equity,Series_Complete_12PlusPop_Pct_UR_Equity,Series_Complete_18PlusPop_Pct_UR_Equity,Series_Complete_65PlusPop_Pct_UR_Equity,Booster_Doses_Vax_Pct_SVI,Booster_Doses_12PlusVax_Pct_SVI,Booster_Doses_18PlusVax_Pct_SVI,Booster_Doses_65PlusVax_Pct_SVI,Booster_Doses_Vax_Pct_UR_Equity,Booster_Doses_12PlusVax_Pct_UR_Equity,Booster_Doses_18PlusVax_Pct_UR_Equity,Booster_Doses_65PlusVax_Pct_UR_Equity,Census2019,Census2019_5PlusPop,Census2019_5to17Pop,Census2019_12PlusPop,Census2019_18PlusPop,Census2019_65PlusPop
0,04/08/2022,51540,14,Charlottesville city,VA,79.2,27662.0,58.5,27639.0,61.8,26886.0,64.4,25460.0,64.1,4585.0,79.2,23859.0,50.5,23846.0,53.3,1911.0,38.3,23176.0,55.5,21935.0,55.2,4164.0,71.9,2521.0,10.6,2520.0,10.9,2390.0,10.9,1184.0,13.9,654.0,15.7,B,6.0,6.0,6.0,6.0,6.0,7.0,Metro,2.0,2.0,2.0,2.0,2.0,3.0,5.0,5.0,5.0,5.0,1.0,1.0,1.0,1.0,47266.0,44704.0,4984.0,41773.0,39720.0,5790.0
1,04/07/2022,51540,14,Charlottesville city,VA,79.2,27651.0,58.5,27628.0,61.8,26875.0,64.3,25451.0,64.1,4578.0,79.1,23853.0,50.5,23840.0,53.3,1911.0,38.3,23170.0,55.5,21929.0,55.2,4159.0,71.8,2518.0,10.6,2517.0,10.9,2388.0,10.9,1182.0,13.9,653.0,15.7,B,6.0,6.0,6.0,6.0,6.0,7.0,Metro,2.0,2.0,2.0,2.0,2.0,3.0,5.0,5.0,5.0,5.0,1.0,1.0,1.0,1.0,47266.0,44704.0,4984.0,41773.0,39720.0,5790.0
2,04/06/2022,51540,14,Charlottesville city,VA,79.2,27659.0,58.5,27636.0,61.8,26883.0,64.4,25459.0,64.1,4578.0,79.1,23858.0,50.5,23845.0,53.3,1910.0,38.3,23176.0,55.5,21935.0,55.2,4162.0,71.9,2514.0,10.5,2513.0,10.8,2384.0,10.9,1181.0,13.9,652.0,15.7,B,6.0,6.0,6.0,6.0,6.0,7.0,Metro,2.0,2.0,2.0,2.0,2.0,3.0,5.0,5.0,5.0,5.0,1.0,1.0,1.0,1.0,47266.0,44704.0,4984.0,41773.0,39720.0,5790.0
3,04/05/2022,51540,14,Charlottesville city,VA,79.2,27655.0,58.5,27632.0,61.8,26881.0,64.4,25457.0,64.1,4577.0,79.1,23855.0,50.5,23842.0,53.3,1910.0,38.3,23173.0,55.5,21932.0,55.2,4160.0,71.8,2509.0,10.5,2508.0,10.8,2382.0,10.9,1179.0,13.9,651.0,15.6,B,6.0,6.0,6.0,6.0,6.0,7.0,Metro,2.0,2.0,2.0,2.0,2.0,3.0,5.0,5.0,5.0,5.0,1.0,1.0,1.0,1.0,47266.0,44704.0,4984.0,41773.0,39720.0,5790.0
4,04/04/2022,51540,14,Charlottesville city,VA,79.2,27651.0,58.5,27628.0,61.8,26877.0,64.3,25453.0,64.1,4575.0,79.0,23854.0,50.5,23841.0,53.3,1910.0,38.3,23172.0,55.5,21931.0,55.2,4159.0,71.8,2509.0,10.5,2508.0,10.8,2382.0,10.9,1179.0,13.9,651.0,15.7,B,6.0,6.0,6.0,6.0,6.0,7.0,Metro,2.0,2.0,2.0,2.0,2.0,3.0,5.0,5.0,5.0,5.0,1.0,1.0,1.0,1.0,47266.0,44704.0,4984.0,41773.0,39720.0,5790.0
5,04/03/2022,51540,14,Charlottesville city,VA,79.2,27649.0,58.5,27626.0,61.8,26875.0,64.3,25451.0,64.1,4573.0,79.0,23851.0,50.5,23838.0,53.3,1910.0,38.3,23169.0,55.5,21928.0,55.2,4157.0,71.8,2507.0,10.5,2506.0,10.8,2380.0,10.9,1177.0,13.8,650.0,15.6,B,6.0,6.0,6.0,6.0,6.0,7.0,Metro,2.0,2.0,2.0,2.0,2.0,3.0,5.0,5.0,5.0,5.0,1.0,1.0,1.0,1.0,47266.0,44704.0,4984.0,41773.0,39720.0,5790.0
6,04/02/2022,51540,13,Charlottesville city,VA,79.2,27641.0,58.5,27619.0,61.8,26869.0,64.3,25445.0,64.1,4572.0,79.0,23843.0,50.4,23830.0,53.3,1909.0,38.3,23162.0,55.4,21921.0,55.2,4156.0,71.8,2502.0,10.5,2501.0,10.8,2375.0,10.8,1175.0,13.8,649.0,15.6,B,6.0,6.0,6.0,6.0,6.0,7.0,Metro,2.0,2.0,2.0,2.0,2.0,3.0,5.0,5.0,5.0,5.0,1.0,1.0,1.0,1.0,47266.0,44704.0,4984.0,41773.0,39720.0,5790.0
7,04/01/2022,51540,13,Charlottesville city,VA,79.2,27638.0,58.5,27616.0,61.8,26867.0,64.3,25443.0,64.1,4571.0,78.9,23840.0,50.4,23827.0,53.3,1909.0,38.3,23159.0,55.4,21918.0,55.2,4156.0,71.8,2499.0,10.5,2498.0,10.8,2372.0,10.8,1174.0,13.8,648.0,15.6,B,6.0,6.0,6.0,6.0,6.0,7.0,Metro,2.0,2.0,2.0,2.0,2.0,3.0,5.0,5.0,5.0,5.0,1.0,1.0,1.0,1.0,47266.0,44704.0,4984.0,41773.0,39720.0,5790.0
8,03/31/2022,51540,13,Charlottesville city,VA,79.2,27635.0,58.5,27613.0,61.8,26865.0,64.3,25441.0,64.1,4571.0,78.9,23836.0,50.4,23823.0,53.3,1906.0,38.2,23157.0,55.4,21917.0,55.2,4156.0,71.8,2494.0,10.5,2493.0,10.8,2368.0,10.8,1172.0,13.8,646.0,15.5,B,6.0,6.0,6.0,6.0,6.0,7.0,Metro,2.0,2.0,2.0,2.0,2.0,3.0,5.0,5.0,5.0,5.0,1.0,1.0,1.0,1.0,47266.0,44704.0,4984.0,41773.0,39720.0,5790.0
9,03/30/2022,51540,13,Charlottesville city,VA,79.2,27635.0,58.5,27613.0,61.8,26865.0,64.3,25441.0,64.1,4571.0,78.9,23835.0,50.4,23822.0,53.3,1906.0,38.2,23156.0,55.4,21916.0,55.2,4155.0,71.8,2490.0,10.4,2489.0,10.7,2365.0,10.8,1170.0,13.8,644.0,15.5,B,6.0,6.0,6.0,6.0,6.0,7.0,Metro,2.0,2.0,2.0,2.0,2.0,3.0,5.0,5.0,5.0,5.0,1.0,1.0,1.0,1.0,47266.0,44704.0,4984.0,41773.0,39720.0,5790.0
10,03/29/2022,51540,13,Charlottesville city,VA,79.2,27626.0,58.4,27605.0,61.8,26857.0,64.3,25434.0,64.0,4570.0,78.9,23829.0,50.4,23816.0,53.3,1905.0,38.2,23150.0,55.4,21911.0,55.2,4154.0,71.7,2479.0,10.4,2478.0,10.7,2355.0,10.7,1166.0,13.7,644.0,15.5,B,6.0,6.0,6.0,6.0,6.0,7.0,Metro,2.0,2.0,2.0,2.0,2.0,3.0,5.0,5.0,5.0,5.0,1.0,1.0,1.0,1.0,47266.0,44704.0,4984.0,41773.0,39720.0,5790.0
11,03/28/2022,51540,13,Charlottesville city,VA,79.2,27626.0,58.4,27605.0,61.8,26857.0,64.3,25434.0,64.0,4570.0,78.9,23829.0,50.4,23816.0,53.3,1905.0,38.2,23150.0,55.4,21911.0,55.2,4154.0,71.7,2477.0,10.4,2476.0,10.7,2353.0,10.7,1164.0,13.7,644.0,15.5,B,6.0,6.0,6.0,6.0,6.0,7.0,Metro,2.0,2.0,2.0,2.0,2.0,3.0,5.0,5.0,5.0,5.0,1.0,1.0,1.0,1.0,47266.0,44704.0,4984.0,41773.0,39720.0,5790.0
12,03/27/2022,51540,13,Charlottesville city,VA,79.2,27626.0,58.4,27605.0,61.8,26857.0,64.3,25434.0,64.0,4570.0,78.9,23829.0,50.4,23816.0,53.3,1905.0,38.2,23150.0,55.4,21911.0,55.2,4154.0,71.7,2477.0,10.4,2476.0,10.7,2353.0,10.7,1164.0,13.7,644.0,15.5,B,6.0,6.0,6.0,6.0,6.0,7.0,Metro,2.0,2.0,2.0,2.0,2.0,3.0,5.0,5.0,5.0,5.0,1.0,1.0,1.0,1.0,47266.0,44704.0,4984.0,41773.0,39720.0,5790.0
13,03/26/2022,51540,12,Charlottesville city,VA,79.2,27623.0,58.4,27603.0,61.7,26856.0,64.3,25433.0,64.0,4570.0,78.9,23826.0,50.4,23813.0,53.3,1904.0,38.2,23148.0,55.4,21909.0,55.2,4154.0,71.7,2474.0,10.4,2473.0,10.7,2350.0,10.7,1163.0,13.7,644.0,15.5,B,6.0,6.0,6.0,6.0,6.0,7.0,Metro,2.0,2.0,2.0,2.0,2.0,3.0,5.0,5.0,5.0,5.0,1.0,1.0,1.0,1.0,47266.0,44704.0,4984.0,41773.0,39720.0,5790.0
14,03/25/2022,51540,12,Charlottesville city,VA,79.2,27616.0,58.4,27596.0,61.7,26851.0,64.3,25429.0,64.0,4569.0,78.9,23820.0,50.4,23807.0,53.3,1901.0,38.1,23144.0,55.4,21906.0,55.2,4154.0,71.7,2471.0,10.4,2470.0,10.7,2347.0,10.7,1161.0,13.7,643.0,15.5,B,6.0,6.0,6.0,6.0,6.0,7.0,Metro,2.0,2.0,2.0,2.0,2.0,3.0,5.0,5.0,5.0,5.0,1.0,1.0,1.0,1.0,47266.0,44704.0,4984.0,41773.0,39720.0,5790.0
15,03/24/2022,51540,12,Charlottesville city,VA,79.2,27614.0,58.4,27594.0,61.7,26849.0,64.3,25428.0,64.0,4569.0,78.9,23815.0,50.4,23804.0,53.2,1900.0,38.1,23141.0,55.4,21904.0,55.1,4154.0,71.7,2466.0,10.4,2465.0,10.7,2343.0,10.7,1160.0,13.7,643.0,15.5,B,6.0,6.0,6.0,6.0,6.0,7.0,Metro,2.0,2.0,2.0,2.0,2.0,3.0,5.0,5.0,5.0,5.0,1.0,1.0,1.0,1.0,47266.0,44704.0,4984.0,41773.0,39720.0,5790.0
16,03/23/2022,51540,12,Charlottesville city,VA,79.2,27610.0,58.4,27590.0,61.7,26846.0,64.3,25426.0,64.0,4568.0,78.9,23815.0,50.4,23804.0,53.2,,,23141.0,55.4,21904.0,55.1,4154.0,71.7,2457.0,10.3,2456.0,10.6,2335.0,10.7,1157.0,13.6,641.0,15.4,B,8.0,8.0,,8.0,8.0,8.0,Metro,4.0,4.0,,4.0,4.0,4.0,,,,,,,,,47266.0,44704.0,,41773.0,39720.0,5790.0
17,03/22/2022,51540,12,Charlottesville city,VA,79.3,27605.0,58.4,27586.0,61.7,26843.0,64.3,25423.0,64.0,4568.0,78.9,23814.0,50.4,23803.0,53.2,,,23140.0,55.4,21903.0,55.1,4154.0,71.7,2454.0,10.3,2453.0,10.6,2332.0,10.6,1155.0,13.6,641.0,15.4,B,8.0,8.0,,8.0,8.0,8.0,Metro,4.0,4.0,,4.0,4.0,4.0,,,,,,,,,47266.0,44704.0,,41773.0,39720.0,5790.0
18,03/21/2022,51540,12,Charlottesville city,VA,79.3,27607.0,58.4,27588.0,61.7,26845.0,64.3,25425.0,64.0,4568.0,78.9,23815.0,50.4,23804.0,53.2,,,23141.0,55.4,21904.0,55.1,4154.0,71.7,2454.0,10.3,2453.0,10.6,2332.0,10.6,1155.0,13.6,641.0,15.4,B,8.0,8.0,,8.0,8.0,8.0,Metro,4.0,4.0,,4.0,4.0,4.0,,,,,,,,,47266.0,44704.0,,41773.0,39720.0,5790.0
19,03/20/2022,51540,12,Charlottesville city,VA,79.3,27607.0,58.4,27588.0,61.7,26845.0,64.3,25425.0,64.0,4568.0,78.9,23815.0,50.4,23804.0,53.2,,,23141.0,55.4,21904.0,55.1,4154.0,71.7,2454.0,10.3,2453.0,10.6,2332.0,10.6,1155.0,13.6,641.0,15.4,B,8.0,8.0,,8.0,8.0,8.0,Metro,4.0,4.0,,4.0,4.0,4.0,,,,,,,,,47266.0,44704.0,,41773.0,39720.0,5790.0
20,03/19/2022,51540,11,Charlottesville city,VA,79.3,27604.0,58.4,27585.0,61.7,26842.0,64.3,25422.0,64.0,4568.0,78.9,23814.0,50.4,23803.0,53.2,,,23140.0,55.4,21903.0,55.1,4154.0,71.7,2449.0,10.3,2448.0,10.6,2327.0,10.6,1152.0,13.6,639.0,15.4,B,8.0,8.0,,8.0,8.0,8.0,Metro,4.0,4.0,,4.0,4.0,4.0,,,,,,,,,47266.0,44704.0,,41773.0,39720.0,5790.0
21,03/18/2022,51540,11,Charlottesville city,VA,79.3,27597.0,58.4,27578.0,61.7,26836.0,64.2,25416.0,64.0,4568.0,78.9,23808.0,50.4,23797.0,53.2,,,23134.0,55.4,21897.0,55.1,4154.0,71.7,2443.0,10.3,2442.0,10.6,2321.0,10.6,1149.0,13.5,638.0,15.4,B,8.0,8.0,,8.0,8.0,8.0,Metro,4.0,4.0,,4.0,4.0,4.0,,,,,,,,,47266.0,44704.0,,41773.0,39720.0,5790.0
22,03/17/2022,51540,11,Charlottesville city,VA,79.3,27597.0,58.4,27578.0,61.7,26836.0,64.2,25416.0,64.0,4568.0,78.9,23805.0,50.4,23794.0,53.2,,,23133.0,55.4,21896.0,55.1,4154.0,71.7,2441.0,10.3,2440.0,10.5,2320.0,10.6,1148.0,13.5,637.0,15.3,B,8.0,8.0,,8.0,8.0,8.0,Metro,4.0,4.0,,4.0,4.0,4.0,,,,,,,,,47266.0,44704.0,,41773.0,39720.0,5790.0
23,03/16/2022,51540,11,Charlottesville city,VA,79.3,27595.0,58.4,27576.0,61.7,26835.0,64.2,25415.0,64.0,4568.0,78.9,23800.0,50.4,23789.0,53.2,,,23129.0,55.4,21892.0,55.1,4153.0,71.7,2435.0,10.2,2434.0,10.5,2315.0,10.6,1145.0,13.5,636.0,15.3,B,8.0,8.0,,8.0,8.0,8.0,Metro,4.0,4.0,,4.0,4.0,4.0,,,,,,,,,47266.0,44704.0,,41773.0,39720.0,5790.0
24,03/15/2022,51540,11,Charlottesville city,VA,79.3,27594.0,58.4,27575.0,61.7,26835.0,64.2,25415.0,64.0,4569.0,78.9,23799.0,50.4,23788.0,53.2,,,23128.0,55.4,21891.0,55.1,4152.0,71.7,2433.0,10.2,2432.0,10.5,2314.0,10.6,1144.0,13.5,635.0,15.3,B,8.0,8.0,,8.0,8.0,8.0,Metro,4.0,4.0,,4.0,4.0,4.0,,,,,,,,,47266.0,44704.0,,41773.0,39720.0,5790.0
25,03/14/2022,51540,11,Charlottesville city,VA,79.3,27593.0,58.4,27574.0,61.7,26834.0,64.2,25414.0,64.0,4569.0,78.9,23799.0,50.4,23788.0,53.2,,,23128.0,55.4,21891.0,55.1,4152.0,71.7,2432.0,10.2,2431.0,10.5,2313.0,10.6,1144.0,13.5,635.0,15.3,B,8.0,8.0,,8.0,8.0,8.0,Metro,4.0,4.0,,4.0,4.0,4.0,,,,,,,,,47266.0,44704.0,,41773.0,39720.0,5790.0
26,03/13/2022,51540,11,Charlottesville city,VA,79.3,27591.0,58.4,27572.0,61.7,26832.0,64.2,25412.0,64.0,4569.0,78.9,23799.0,50.4,23788.0,53.2,,,23128.0,55.4,21891.0,55.1,4152.0,71.7,2431.0,10.2,2430.0,10.5,2312.0,10.6,1144.0,13.5,635.0,15.3,B,8.0,8.0,,8.0,8.0,8.0,Metro,4.0,4.0,,4.0,4.0,4.0,,,,,,,,,47266.0,44704.0,,41773.0,39720.0,5790.0
27,03/12/2022,51540,10,Charlottesville city,VA,79.3,27589.0,58.4,27570.0,61.7,26830.0,64.2,25410.0,64.0,4569.0,78.9,23793.0,50.3,23783.0,53.2,,,23126.0,55.4,21889.0,55.1,4152.0,71.7,2425.0,10.2,2424.0,10.5,2308.0,10.5,1142.0,13.4,634.0,15.3,B,8.0,8.0,,8.0,8.0,8.0,Metro,4.0,4.0,,4.0,4.0,4.0,,,,,,,,,47266.0,44704.0,,41773.0,39720.0,5790.0
28,03/11/2022,51540,10,Charlottesville city,VA,79.3,27585.0,58.4,27566.0,61.7,26827.0,64.2,25407.0,64.0,4569.0,78.9,23789.0,50.3,23780.0,53.2,,,23123.0,55.4,21886.0,55.1,4152.0,71.7,2415.0,10.2,2414.0,10.4,2298.0,10.5,1140.0,13.4,633.0,15.2,B,8.0,8.0,,8.0,8.0,8.0,Metro,4.0,4.0,,4.0,4.0,4.0,,,,,,,,,47266.0,44704.0,,41773.0,39720.0,5790.0
29,03/10/2022,51540,10,Charlottesville city,VA,79.3,27580.0,58.4,27561.0,61.7,26822.0,64.2,25403.0,64.0,4569.0,78.9,23786.0,50.3,23778.0,53.2,,,23121.0,55.3,21884.0,55.1,4151.0,71.7,2404.0,10.1,2403.0,10.4,2289.0,10.5,1136.0,13.4,632.0,15.2,B,8.0,8.0,,8.0,8.0,8.0,Metro,4.0,4.0,,4.0,4.0,4.0,,,,,,,,,47266.0,44704.0,,41773.0,39720.0,5790.0
30,03/09/2022,51540,10,Charlottesville city,VA,79.3,27571.0,58.3,27552.0,61.6,26813.0,64.2,25394.0,63.9,4569.0,78.9,23782.0,50.3,23774.0,53.2,,,23117.0,55.3,21880.0,55.1,4151.0,71.7,2398.0,10.1,2397.0,10.4,2283.0,10.4,1135.0,13.4,632.0,15.2,B,8.0,8.0,,8.0,8.0,8.0,Metro,4.0,4.0,,4.0,4.0,4.0,,,,,,,,,47266.0,44704.0,,41773.0,39720.0,5790.0
31,03/08/2022,51540,10,Charlottesville city,VA,79.3,27569.0,58.3,27550.0,61.6,26812.0,64.2,25393.0,63.9,4569.0,78.9,23781.0,50.3,23773.0,53.2,,,23117.0,55.3,21880.0,55.1,4151.0,71.7,2391.0,10.1,2390.0,10.3,2277.0,10.4,1133.0,13.3,631.0,15.2,B,8.0,8.0,,8.0,8.0,8.0,Metro,4.0,4.0,,4.0,4.0,4.0,,,,,,,,,47266.0,44704.0,,41773.0,39720.0,5790.0
32,03/07/2022,51540,10,Charlottesville city,VA,79.3,27568.0,58.3,27549.0,61.6,26811.0,64.2,25392.0,63.9,4569.0,78.9,23780.0,50.3,23772.0,53.2,,,23116.0,55.3,21879.0,55.1,4151.0,71.7,2389.0,10.0,2388.0,10.3,2276.0,10.4,1132.0,13.3,631.0,15.2,B,8.0,8.0,,8.0,8.0,8.0,Metro,4.0,4.0,,4.0,4.0,4.0,,,,,,,,,47266.0,44704.0,,41773.0,39720.0,5790.0
33,03/06/2022,51540,10,Charlottesville city,VA,79.3,27567.0,58.3,27548.0,61.6,26810.0,64.2,25391.0,63.9,4569.0,78.9,23779.0,50.3,23771.0,53.2,,,23115.0,55.3,21878.0,55.1,4151.0,71.7,2389.0,10.0,2388.0,10.3,2276.0,10.4,1132.0,13.3,631.0,15.2,B,8.0,8.0,,8.0,8.0,8.0,Metro,4.0,4.0,,4.0,4.0,4.0,,,,,,,,,47266.0,44704.0,,41773.0,39720.0,5790.0
34,03/05/2022,51540,9,Charlottesville city,VA,79.4,27564.0,58.3,27545.0,61.6,26808.0,64.2,25389.0,63.9,4569.0,78.9,23779.0,50.3,23771.0,53.2,,,23115.0,55.3,21878.0,55.1,4151.0,71.7,2384.0,10.0,2383.0,10.3,2272.0,10.4,1130.0,13.3,630.0,15.2,B,8.0,8.0,,8.0,8.0,8.0,Metro,4.0,4.0,,4.0,4.0,4.0,,,,,,,,,47266.0,44704.0,,41773.0,39720.0,5790.0
35,03/04/2022,51540,9,Charlottesville city,VA,79.4,27560.0,58.3,27541.0,61.6,26807.0,64.2,25388.0,63.9,4569.0,78.9,23775.0,50.3,23767.0,53.2,,,23111.0,55.3,21875.0,55.1,4150.0,71.7,2378.0,10.0,2377.0,10.3,2267.0,10.4,1127.0,13.3,629.0,15.2,B,8.0,8.0,,8.0,8.0,8.0,Metro,4.0,4.0,,4.0,4.0,4.0,,,,,,,,,47266.0,44704.0,,41773.0,39720.0,5790.0
36,03/03/2022,51540,9,Charlottesville city,VA,79.4,27556.0,58.3,27539.0,61.6,26805.0,64.2,25387.0,63.9,4569.0,78.9,23774.0,50.3,23766.0,53.2,,,23110.0,55.3,21874.0,55.1,4150.0,71.7,2372.0,10.0,2371.0,10.3,2262.0,10.3,1124.0,13.2,627.0,15.1,B,8.0,8.0,,8.0,8.0,8.0,Metro,4.0,4.0,,4.0,4.0,4.0,,,,,,,,,47266.0,44704.0,,41773.0,39720.0,5790.0
37,03/02/2022,51540,9,Charlottesville city,VA,79.4,27554.0,58.3,27537.0,61.6,26803.0,64.2,25385.0,63.9,4568.0,78.9,23768.0,50.3,23760.0,53.1,,,23105.0,55.3,21869.0,55.1,4149.0,71.7,2370.0,10.0,2369.0,10.3,2260.0,10.3,1123.0,13.2,626.0,15.1,B,8.0,8.0,,8.0,8.0,8.0,Metro,4.0,4.0,,4.0,4.0,4.0,,,,,,,,,47266.0,44704.0,,41773.0,39720.0,5790.0
38,03/01/2022,51540,9,Charlottesville city,VA,79.4,27550.0,58.3,27533.0,61.6,26799.0,64.2,25381.0,63.9,4568.0,78.9,23765.0,50.3,23757.0,53.1,,,23103.0,55.3,21867.0,55.1,4149.0,71.7,2366.0,10.0,2365.0,10.2,2258.0,10.3,1122.0,13.2,625.0,15.1,B,8.0,8.0,,8.0,8.0,8.0,Metro,4.0,4.0,,4.0,4.0,4.0,,,,,,,,,47266.0,44704.0,,41773.0,39720.0,5790.0
39,02/28/2022,51540,9,Charlottesville city,VA,79.4,27550.0,58.3,27533.0,61.6,26799.0,64.2,25381.0,63.9,4568.0,78.9,23765.0,50.3,23757.0,53.1,,,23103.0,55.3,21867.0,55.1,4149.0,71.7,2365.0,10.0,2364.0,10.2,2258.0,10.3,1122.0,13.2,625.0,15.1,B,8.0,8.0,,8.0,8.0,8.0,Metro,4.0,4.0,,4.0,4.0,4.0,,,,,,,,,47266.0,44704.0,,41773.0,39720.0,5790.0
40,02/27/2022,51540,9,Charlottesville city,VA,79.4,27550.0,58.3,27533.0,61.6,26799.0,64.2,25381.0,63.9,4568.0,78.9,23765.0,50.3,23757.0,53.1,,,23103.0,55.3,21867.0,55.1,4149.0,71.7,2365.0,10.0,2364.0,10.2,2258.0,10.3,1122.0,13.2,625.0,15.1,B,8.0,8.0,,8.0,8.0,8.0,Metro,4.0,4.0,,4.0,4.0,4.0,,,,,,,,,47266.0,44704.0,,41773.0,39720.0,5790.0
41,02/26/2022,51540,8,Charlottesville city,VA,79.4,27545.0,58.3,27528.0,61.6,26796.0,64.1,25378.0,63.9,4568.0,78.9,23763.0,50.3,23756.0,53.1,,,23102.0,55.3,21866.0,55.1,4149.0,71.7,2363.0,9.9,2362.0,10.2,2257.0,10.3,1122.0,13.2,625.0,15.1,B,8.0,8.0,,8.0,8.0,8.0,Metro,4.0,4.0,,4.0,4.0,4.0,,,,,,,,,47266.0,44704.0,,41773.0,39720.0,5790.0
42,02/25/2022,51540,8,Charlottesville city,VA,79.4,27541.0,58.3,27524.0,61.6,26792.0,64.1,25374.0,63.9,4568.0,78.9,23760.0,50.3,23753.0,53.1,,,23099.0,55.3,21863.0,55.0,4149.0,71.7,2360.0,9.9,2359.0,10.2,2254.0,10.3,1120.0,13.2,623.0,15.0,B,8.0,8.0,,8.0,8.0,8.0,Metro,4.0,4.0,,4.0,4.0,4.0,,,,,,,,,47266.0,44704.0,,41773.0,39720.0,5790.0
